Level,Rarity,Name,Traits,Size,Source
17,Rare,Ancient Brine Dragon,Amphibious; Dragon; Elemental; Rare; Water,Gargantuan,Bestiary 2 pg. 882.0
17,Unique,Bshez “Sand Claws” Shak,Human; Humanoid; Unique,Medium,Pathfinder #149: Against the Scarlet Triad pg. 34
17,Uncommon,Ice Linnorm,Cold; Dragon; Uncommon,Gargantuan,Bestiary pg. 225
17,Rare,Promise Guard,Human; Humanoid; Rare,Medium,Pathfinder #150: Broken Promises pg. 29
17,Unique,Rezatha,Beast; Unique,Huge,Kingmaker Adventure Path pg. 392
17,Rare,Ankou Assassin,Fey; Rare,Large,Kingmaker Adventure Path pg. 462
17,Common,Vaspercham,Aberration; Aquatic,Huge,Bestiary 2 pg. 2792.0
17,Rare,Qurashith,Aberration; Fiend; Rare,Huge,Pathfinder #154: Siege of the Dinosaurs pg. 82
17,Rare,Xotanispawn,Animal; Fire; Rare,Large,Pathfinder #149: Against the Scarlet Triad pg. 91
17,Uncommon,Ancient Copper Dragon,Dragon; Earth; Uncommon,Huge,Bestiary pg. 122
17,Rare,Ancient Sea Dragon,Amphibious; Dragon; Rare; Water,Gargantuan,Bestiary 3 pg. 78
17,Rare,Thrasfyr,Beast; Fire; Rare; Tane,Huge,Bestiary 2 pg. 2582.0
17,Rare,Wereant Poisoner,Beast; Human; Humanoid; Rare; Werecreature,Medium,Pathfinder #174: Shadows of the Ancients pg. 87
17,Unique,Cuetzmonquali,Beast; Fire; Unique,Huge,Monsters of Myth pg. 16
17,Rare,Bloomborn Athach,Giant; Humanoid; Rare,Huge,Kingmaker Adventure Path pg. 434
17,Rare,Avatar Of Walkena,Divine; Humanoid; Rare,Huge,Pathfinder #172: Secrets of the Temple City pg. 60
17,Unique,Kimilekki,Demon; Fiend; Unique,Huge,Pathfinder #156: The Apocalypse Prophet pg. 17
17,Common,Marilith,Demon; Fiend,Large,Bestiary pg. 81
17,Common,Ximtal,Fiend; Sahkil,Large,Bestiary 3 pg. 221
17,Common,Firebrand Bastion,Human; Humanoid,Medium,Pathfinder #186: Ghost King's Rage pg. 53
17,Unique,Ruby,Halfling; Humanoid; Unique,Small,Pathfinder #186: Ghost King's Rage pg. 52
17,Uncommon,Banshee,Incorporeal; Spirit; Uncommon; Undead,Medium,Bestiary pg. 34
17,Rare,Fluxwraith,Incorporeal; Rare; Spirit; Undead,Medium,Book of the Dead pg. 93
17,Rare,Lignified Adamantine Golem,Construct; Golem; Mindless; Rare,Large,Pathfinder #174: Shadows of the Ancients pg. 16
17,Unique,Dwandek,Undead; Unique,Medium,Pathfinder #173: Doorway to the Red Star pg. 32
17,Rare,Wyrmwraith,Dragon; Incorporeal; Rare; Undead; Wraith,Gargantuan,"Bestiary 3 pg. 296, Pathfinder #150: Broken Promises pg. 84"
17,Common,Keketar,Monitor; Protean,Large,Bestiary pg. 269
17,Rare,Ingnovim's Assistants,Human; Humanoid; Rare,Medium,Pathfinder #150: Broken Promises pg. 40
17,Rare,Drowned Mummy,Amphibious; Mummy; Rare; Undead,Medium,Pathfinder #186: Ghost King's Rage pg. 81
17,Rare,Gray Gardener Enforcer,Human; Humanoid; Mortic; Rare,Medium,Night of the Gray Death pg. 14
17,Rare,Tenebric Giant,Rare; Shadow; Undead,Large,Pathfinder #185: A Taste of Ashes pg. 88
17,Unique,Seldeg Bheldis,Undead; Unique,Medium,Pathfinder #186: Ghost King's Rage pg. 36
18,Rare,Hatred Siktempora,Rare; Siktempora; Time,Medium,Bestiary 3 pg. 235
18,Rare,Ravager Of Tindalos,Aberration; Rare; Time,Large,Pathfinder #173: Doorway to the Red Star pg. 39
18,Unique,Razu,Humanoid; Tengu; Unique,Medium,Pathfinder #167: Ready? Fight! pg. 90
18,Rare,Animated Dragonstorms,Construct; Mindless; Rare,Huge,Pathfinder #150: Broken Promises pg. 10
18,Rare,Aolaz,Construct; Rare,Gargantuan,Bestiary 2 pg. 212.0
18,Unique,Yabin The Just (White Serpent Form),Humanoid; Nagaji; Unique,Medium,Pathfinder #168: King of the Mountain pg. 48
18,Uncommon,Shabti Votary,Humanoid; Shabti; Uncommon,Medium,Pathfinder #186: Ghost King's Rage pg. 85
18,Rare,Guillotine Golem,Rare,Medium,Night of the Gray Death pg. 32
18,Unique,Unshadowed Anchor Root,Gnoll; Humanoid; Unique,Small,Pathfinder #174: Shadows of the Ancients pg. 23
18,Unique,Unshadowed Mariama,Human; Humanoid; Unique,Medium,Pathfinder #174: Shadows of the Ancients pg. 20
18,Unique,Unshadowed Okoro,Human; Humanoid; Unique,Medium,Pathfinder #174: Shadows of the Ancients pg. 18
18,Rare,Ararda,Earth; Elemental; Genie; Rare,Large,Pathfinder #155: Lord of the Black Sands pg. 79
18,Rare,Fleshforged Dreadnought,Construct; Mindless; Rare,Gargantuan,Impossible Lands pg. 328
18,Uncommon,Skulltaker,Uncommon; Undead,Huge,Bestiary pg. 300
18,Common,Tumblak,Fiend; Incorporeal; Sahkil,Medium,Night of the Gray Death pg. 71
18,Rare,Flying Mountain Kaminari,Humanoid; Kami; Rare,Huge,Pathfinder #168: King of the Mountain pg. 23
18,Unique,Tino (Oni Form),Fiend; Giant; Humanoid; Oni; Unique,Large,Pathfinder #168: King of the Mountain pg. 47
18,Rare,Barbtongued Wyvern,Dragon; Rare,Huge,Kingmaker Adventure Path pg. 469
18,Uncommon,Saurian Worldwatcher,Dinosaur; Humanoid; Uncommon,Huge,Pathfinder #156: The Apocalypse Prophet pg. 81
18,Unique,Unshadowed Haibram,Dwarf; Humanoid; Unique,Medium,Pathfinder #174: Shadows of the Ancients pg. 24
18,Unique,Ji-Yook (Gumiho Form),Humanoid; Kitsune; Unique; Zombie,Medium,Pathfinder #168: King of the Mountain pg. 47
18,Unique,Takatorra (Daitengu Form),Humanoid; Tengu; Unique,Medium,Pathfinder #168: King of the Mountain pg. 48
18,Rare,Ancient Sky Dragon,Dragon; Electricity; Rare,Gargantuan,Bestiary 3 pg. 80
18,Unique,Cloudsplitter,Air; Fire; Phantom; Spirit; Unique,Large,Pathfinder #168: King of the Mountain pg. 19
18,Rare,Contemplative Mentor,Aberration; Rare,Medium,Pathfinder #173: Doorway to the Red Star pg. 81
18,Common,Purrodaemon,Daemon; Fiend,Large,Bestiary 2 pg. 612.0
18,Unique,Red Queen,Beast; Unique,Huge,Pathfinder #174: Shadows of the Ancients pg. 41
18,Rare,Worm Prophet,Human; Humanoid; Rare,Medium,Night of the Gray Death pg. 47
18,Common,Ghiono,Shadow,Medium,Pathfinder #186: Ghost King's Rage pg. 62
18,Rare,Cataclysm Beetle,Beast; Rare,Huge,Pathfinder #174: Shadows of the Ancients pg. 40
18,Common,Duneshaker Solifugid,Animal,Gargantuan,"Bestiary 2 pg. 2462.0 , Pathfinder #149: Against the Scarlet Triad pg. 89"
18,Unique,Ishti,Beast; Unique,Large,Pathfinder #149: Against the Scarlet Triad pg. 47
18,Unique,Jin-Hae,Ethereal; Phantom; Spirit; Unique,Medium,Pathfinder #168: King of the Mountain pg. 18
18,Rare,Myrucarx,Aberration; Rare,Large,Pathfinder #161: Belly of the Black Whale pg. 85
18,Unique,Abbot Tsujon,Humanoid; Samsaran; Unique,Medium,Pathfinder #168: King of the Mountain pg. 15
18,Rare,Ammut,Fiend; Rare,Huge,Pathfinder #155: Lord of the Black Sands pg. 77
18,Rare,Fetch Stalker,Fey; Plant; Rare,Medium,Kingmaker Adventure Path pg. 612
18,Rare,Simurgh,Beast; Rare,Gargantuan,Bestiary pg. 295
18,Unique,The Horned Hunter,Fey; Unique,Medium,Kingmaker Adventure Path pg. 431
18,Uncommon,Vavakia,Demon; Fiend; Uncommon,Huge,Pathfinder #156: The Apocalypse Prophet pg. 79
18,Unique,Hollow Hush,Aberration; Unique,Large,Pathfinder #155: Lord of the Black Sands pg. 39
18,Uncommon,Ancient Bronze Dragon,Amphibious; Dragon; Uncommon; Water,Gargantuan,Bestiary pg. 120
18,Uncommon,Cairn Linnorm,Dragon; Uncommon,Gargantuan,Bestiary 2 pg. 1662.0
18,Rare,Desecrated Guardian,Construct; Rare,Gargantuan,Pathfinder #168: King of the Mountain pg. 80
18,Uncommon,Kraken,Aquatic; Beast; Uncommon,Gargantuan,Bestiary pg. 214
18,Uncommon,Ancient Blue Dragon,Dragon; Electricity; Uncommon,Huge,Bestiary pg. 108
18,Rare,Wild Hunt Scout,Fey; Rare; Wild Hunt,Medium,Kingmaker Adventure Path pg. 619
18,Common,Winged Owlbear,Animal,Gargantuan,Kingmaker Adventure Path pg. 451
18,Rare,Ancient Magma Dragon,Dragon; Elemental; Fire; Rare,Gargantuan,"Bestiary 2 pg. 952.0 , Pathfinder #148: Fires of the Haunted City pg. 81"
18,Rare,Dragonstorm Fire Giant,Giant; Humanoid; Rare,Huge,Pathfinder #150: Broken Promises pg. 12
18,Unique,Taljjae,Fey; Unique,Large,Monsters of Myth pg. 100
18,Rare,Tree That Weeps,Plant; Rare,Gargantuan,Kingmaker Adventure Path pg. 117
18,Rare,Bone Ship,Rare; Undead,Gargantuan,Bestiary 3 pg. 34
18,Uncommon,Children Of Mhar,Aberration; Uncommon,Huge,Pathfinder #156: The Apocalypse Prophet pg. 78
18,Rare,Portal Eater,Astral; Rare,Gargantuan,Pathfinder #167: Ready? Fight! pg. 56
18,Rare,Soul Slime,Mindless; Ooze; Rare,Large,Pathfinder #186: Ghost King's Rage pg. 87
18,Unique,The Misbegotten Troll,Giant; Troll; Unique,Large,Kingmaker Adventure Path pg. 437
18,Rare,Minchgorm,Aquatic; Fey; Rare; Water,Huge,Pathfinder #161: Belly of the Black Whale pg. 84
18,Rare,Chromatic Ooze,Mindless; Ooze; Rare,Large,Pathfinder #174: Shadows of the Ancients pg. 81
18,Rare,Mandragora Swarm,Plant; Rare; Swarm,Large,Kingmaker Adventure Path pg. 430
18,Rare,Leng Envoy,Aberration; Dream; Rare,Medium,Kingmaker Adventure Path pg. 416
18,Unique,Vice-Chancellor Vikroti Stroh,Undead; Unique,Medium,Pathfinder #186: Ghost King's Rage pg. 42
18,Rare,Adamantine Golem,Construct; Golem; Mindless; Rare,Huge,Bestiary pg. 189
18,Rare,Shoggoth,Aberration; Amphibious; Rare,Huge,Bestiary pg. 293
18,Rare,Aiudara Wraith,Astral; Incorporeal; Rare; Undead; Wraith,Medium,Pathfinder #150: Broken Promises pg. 78
18,Uncommon,Thulgant,Fiend; Qlippoth; Uncommon,Large,Bestiary 2 pg. 2172.0
18,Unique,Shianshi Waymaker,Humanoid; Negative; Unique,Large,Pathfinder #174: Shadows of the Ancients pg. 21
18,Unique,Pokmit Bloody-Pike,Undead; Unique,Medium,Pathfinder #185: A Taste of Ashes pg. 92
18,Rare,Orochi,Amphibious; Beast; Rare,Gargantuan,Pathfinder #168: King of the Mountain pg. 84
18,Rare,Crimson Worm,Beast; Fire; Rare,Gargantuan,Bestiary pg. 59
18,Rare,Queen Sluagh,Fey; Rare; Undead,Huge,Book of the Dead pg. 151
18,Rare,Vitalia,Aberration; Aquatic; Mindless; Rare,Large,Pathfinder #155: Lord of the Black Sands pg. 84
18,Common,Urveth,Darvakka; Shadow; Undead,Gargantuan,Book of the Dead pg. 84
19,Uncommon,Necromancer Troop,Humanoid; Troop; Uncommon,Gargantuan,Pathfinder #186: Ghost King's Rage pg. 40
19,Unique,Matron Uldrula,Monitor; Psychopomp; Unique,Medium,Pathfinder #186: Ghost King's Rage pg. 90
19,Uncommon,Sturzstromer,Aberration; Earth; Swarm; Uncommon,Huge,Bestiary 3 pg. 52
19,Unique,Unshadowed Koride,Human; Humanoid; Unique,Medium,Pathfinder #174: Shadows of the Ancients pg. 90
19,Unique,Minognos-Ushad,Dragon; Unique,Huge,Kingmaker Adventure Path pg. 118
19,Unique,Phomandala,Dragon; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 473
19,Unique,The King of Biting Ants,Aberration; Swarm; Unique,Medium,Pathfinder #173: Doorway to the Red Star pg. 90
19,Uncommon,Hesperid Queen,Fey; Light; Nymph; Uncommon,Medium,Bestiary 3 pg. 191
19,Rare,Guthallath,Construct; Rare,Gargantuan,Bestiary pg. 199
19,Unique,Desert's Howl,Aberration; Unique,Huge,Monsters of Myth pg. 22
19,Unique,Ingnovim,Human; Humanoid; Unique,Medium,Pathfinder #150: Broken Promises pg. 39
19,Unique,Uri Zandivar,Hobgoblin; Human; Unique,Medium,Pathfinder #149: Against the Scarlet Triad pg. 92
19,Rare,Ancient Cloud Dragon,Air; Dragon; Elemental; Rare,Gargantuan,Bestiary 2 pg. 902.0
19,Unique,Foras,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 595
19,Rare,Intellect Assemblage,Construct; Rare,Medium,Pathfinder #186: Ghost King's Rage pg. 80
19,Uncommon,Nenchuuj,Fiend; Sahkil; Uncommon,Medium,Pathfinder #162: Ruins of the Radiant Siege pg. 85
19,Unique,Grendel,Humanoid; Unique,Large,Bestiary 2 pg. 1362.0
19,Unique,Laruhao,Humanoid; Unique,Medium,Pathfinder #168: King of the Mountain pg. 41
19,Rare,Terotricus,Fungus; Rare,Gargantuan,Bestiary pg. 311
19,Rare,Vilderavn Herald,Fey; Rare,Medium,Kingmaker Adventure Path pg. 614
19,Uncommon,Vrolikai,Demon; Fiend; Uncommon,Large,Bestiary 2 pg. 682.0
19,Rare,Hermean Mutant,Aberration; Mutant; Rare,Medium,Pathfinder #150: Broken Promises pg. 40
19,Uncommon,Taiga Linnorm,Dragon; Uncommon,Gargantuan,Bestiary 2 pg. 1672.0
19,Rare,Agradaemon,Daemon; Fiend; Fire; Rare,Gargantuan,Pathfinder #162: Ruins of the Radiant Siege pg. 79
19,Rare,Sard,Electricity; Plant; Rare; Tane,Gargantuan,Bestiary 2 pg. 2312.0
19,Common,Star Archon,Archon; Celestial,Medium,Bestiary 2 pg. 232.0
19,Rare,Wereant Sentinel,Beast; Human; Humanoid; Rare; Werecreature,Medium,Pathfinder #174: Shadows of the Ancients pg. 50
19,Rare,Ancient Forest Dragon,Dragon; Plant; Rare,Gargantuan,Bestiary 3 pg. 76
19,Uncommon,Ancient Silver Dragon,Cold; Dragon; Uncommon,Gargantuan,Bestiary pg. 127
19,Rare,Riekanoy,Amphibious; Fey; Rare; Water,Medium,Night of the Gray Death pg. 69
19,Uncommon,Ancient Red Dragon,Dragon; Fire; Uncommon,Huge,Bestiary pg. 112
19,Unique,Convergent Kendley Nathrael,Elf; Human; Humanoid; Unique,Medium,Pathfinder #156: The Apocalypse Prophet pg. 86
19,Rare,Ta'apundo,Fey; Plant; Rare,Huge,Pathfinder #174: Shadows of the Ancients pg. 85
19,Rare,Canopy Elder,Plant; Rare,Gargantuan,Pathfinder #168: King of the Mountain pg. 78
19,Uncommon,Gluttonworm,Beast; Uncommon,Gargantuan,Pathfinder #173: Doorway to the Red Star pg. 85
19,Unique,Niodrhast,Aberration; Unique,Gargantuan,Kingmaker Adventure Path pg. 414
19,Unique,Dancing Night Parade,Spirit; Troop; Unique,Gargantuan,Pathfinder #168: King of the Mountain pg. 41
19,Unique,Teyam Ishtori,Undead; Unique,Tiny,Pathfinder #149: Against the Scarlet Triad pg. 61
19,Rare,Runecarved Lich,Rare; Undead,Medium,Book of the Dead pg. 122
19,Unique,Kargstaad,Cold; Giant; Humanoid; Unique,Large,Kingmaker Adventure Path pg. 448
19,Unique,Dyzallin Shraen,Mummy; Undead; Unique,Medium,Pathfinder #155: Lord of the Black Sands pg. 86
19,Uncommon,Tzitzimitl,Electricity; Uncommon; Undead,Gargantuan,"Bestiary 3 pg. 279, Pathfinder #150: Broken Promises pg. 82"
19,Common,Primal Bandersnatch,Beast; Tane,Gargantuan,Kingmaker Adventure Path pg. 610
19,Unique,"Basiri, Wellspring Keeper",Aquatic; Skeleton; Undead; Unique,Large,Pathfinder #186: Ghost King's Rage pg. 38
20,Common,Baomal,Aberration; Aquatic,Gargantuan,Bestiary pg. 35
20,Rare,Maharaja,Fiend; Rakshasa; Rare,Medium,Bestiary 3 pg. 211
20,Unique,The Knurly Witch,Hag; Humanoid; Unique,Large,Kingmaker Adventure Path pg. 453
20,Rare,Clockwork Clock Tower,Clockwork; Construct; Mindless; Rare,Gargantuan,Pathfinder #174: Shadows of the Ancients pg. 81
20,Rare,Quantium Golem,Construct; Golem; Mindless; Rare,Gargantuan,Impossible Lands pg. 335
20,Rare,Gray Death,Incorporeal; Rare; Spirit; Undead,Huge,Night of the Gray Death pg. 68
20,Common,Pit Fiend,Devil; Fiend,Large,Bestiary pg. 92
20,Common,Pleroma,Aeon; Monitor,Large,Bestiary pg. 10
20,Unique,Ilgreth,Human; Humanoid; Unique,Medium,Pathfinder #150: Broken Promises pg. 57
20,Unique,Shino Hakusa (Level 20),Human; Humanoid; Unique,Medium,Pathfinder #168: King of the Mountain pg. 53
20,Unique,Syu Tak-Nwa (Level 20),Human; Humanoid; Unique,Medium,Pathfinder #168: King of the Mountain pg. 52
20,Unique,Blue Viper (Level 20),Humanoid; Ratfolk; Unique,Medium,Pathfinder #168: King of the Mountain pg. 54
20,Common,Draconal,Agathion; Celestial,Large,Bestiary 3 pg. 12
20,Rare,Ancient Umbral Dragon,Dragon; Rare; Shadow,Gargantuan,Bestiary 2 pg. 972.0
20,Unique,Emaliza Zandivar,Human; Humanoid; Unique,Medium,Pathfinder #150: Broken Promises pg. 86
20,Common,Eremite,Fiend; Velstrac,Medium,Bestiary 2 pg. 2852.0
20,Unique,Inizra Arumelo,Human; Humanoid; Unique,Medium,Pathfinder #150: Broken Promises pg. 88
20,Unique,Kirosthrek,Humanoid; Unique; Xulgath,Medium,Pathfinder #156: The Apocalypse Prophet pg. 88
20,Unique,Nai Yan Fei,Human; Humanoid; Unique,Medium,Pathfinder #166: Despair on Danger Island pg. 91
20,Rare,Norn,Fey; Rare,Large,Bestiary 2 pg. 1842.0
20,Unique,Nightmare Rook,Beast; Unique,Gargantuan,Kingmaker Adventure Path pg. 450
20,Rare,Vazgorlu,Aberration; Astral; Rare,Large,Pathfinder #150: Broken Promises pg. 83
20,Unique,Xotani,Beast; Fire; Unique,Gargantuan,Pathfinder #150: Broken Promises pg. 81
20,Unique,Immense Mandragora,Plant; Unique,Gargantuan,Kingmaker Adventure Path pg. 450
20,Unique,Rinnarv Bontimar,Elf; Human; Humanoid; Unique,Medium,Pathfinder #150: Broken Promises pg. 24
20,Uncommon,Tarn Linnorm,Acid; Amphibious; Dragon; Uncommon,Gargantuan,Bestiary pg. 226
20,Unique,Tatterthread,Fey; Unique,Large,Pathfinder #174: Shadows of the Ancients pg. 88
20,Rare,Ancient Sovereign Dragon,Dragon; Earth; Rare,Gargantuan,Bestiary 3 pg. 83
20,Common,Kimenhul,Fiend; Sahkil,Huge,Bestiary 3 pg. 222
20,Unique,Irovetti's Fetch,Fey; Unique,Large,Kingmaker Adventure Path pg. 492
20,Uncommon,Ancient Gold Dragon,Dragon; Fire; Uncommon,Gargantuan,Bestiary pg. 125
20,Common,Olethrodaemon,Daemon; Fiend,Gargantuan,Bestiary 2 pg. 632.0
20,Rare,Wild Hunt Monarch,Fey; Rare; Wild Hunt,Medium,Kingmaker Adventure Path pg. 620
20,Rare,Clockwork Amalgam,Clockwork; Construct; Mindless; Rare,Large,Pathfinder #161: Belly of the Black Whale pg. 81
20,Rare,Fetch Behemoth,Fey; Plant; Rare,Large,Kingmaker Adventure Path pg. 613
20,Unique,Ran-To (Level 20),Goblin; Humanoid; Unique,Medium,Pathfinder #168: King of the Mountain pg. 54
20,Common,Veranallia,Azata; Celestial,Medium,Bestiary 2 pg. 312.0
20,Common,Balor,Demon; Fiend,Large,Bestiary pg. 83
20,Rare,Bastion Archon,Archon; Celestial; Rare,Huge,Bestiary 2 pg. 242.0
20,Uncommon,Last Guard,Incorporeal; Spirit; Troop; Uncommon; Undead,Gargantuan,Book of the Dead pg. 117
20,Uncommon,Izfiitar,Monitor; Protean; Uncommon,Medium,Pathfinder #162: Ruins of the Radiant Siege pg. 81
20,Uncommon,Yamaraj,Monitor; Psychopomp; Uncommon,Huge,Bestiary 2 pg. 2112.0
20,Rare,Slana,Humanoid; Rare,Gargantuan,Pathfinder #174: Shadows of the Ancients pg. 84
20,Rare,Shadow Worm,Animal; Rare; Shadow,Gargantuan,Pathfinder #186: Ghost King's Rage pg. 86
20,Uncommon,Sthira,Cold; Uncommon; Undead,Large,Pathfinder #168: King of the Mountain pg. 87
20,Common,Nasurgeth,Aquatic; Darvakka; Shadow; Undead,Gargantuan,Book of the Dead pg. 85
21,Rare,Spirit Turtle,Fey; Rare,Gargantuan,Pathfinder #168: King of the Mountain pg. 86
21,Rare,Baatamidar,Monitor; Rare,Medium,Pathfinder #162: Ruins of the Radiant Siege pg. 76
21,Common,Mu Spore,Fungus,Gargantuan,Bestiary pg. 238
21,Unique,Werendegar,Fey; Unique,Small,Kingmaker Adventure Path pg. 488
21,Unique,Krampus,Humanoid; Unique,Large,Bestiary 3 pg. 154
21,Rare,Elysian Titan,Humanoid; Rare; Titan,Gargantuan,"Bestiary 3 pg. 268, Pathfinder #156: The Apocalypse Prophet pg. 82"
21,Rare,Ironclad Annihilator Beetle,Beast; Rare,Gargantuan,Pathfinder #174: Shadows of the Ancients pg. 49
21,Unique,"Kothogaz, Dance Of Disharmony",Beast; Unique,Gargantuan,Monsters of Myth pg. 52
21,Uncommon,Lophiithu,Aberration; Aquatic; Uncommon,Gargantuan,Pathfinder #168: King of the Mountain pg. 83
21,Rare,Lesser Jabberwock,Dragon; Rare; Tane,Huge,Kingmaker Adventure Path pg. 440
21,Uncommon,Tor Linnorm,Dragon; Fire; Uncommon,Gargantuan,Bestiary pg. 227
21,Unique,Ilthuliak,Acid; Amphibious; Dragon; Unique,Gargantuan,Kingmaker Adventure Path pg. 455
21,Rare,Conqueror Worm,Aberration; Rare,Gargantuan,Night of the Gray Death pg. 66
21,Common,Lerritan,Earth; Elemental; Fire,Gargantuan,Bestiary 2 pg. 1592.0
21,Rare,Ouroboros,Astral; Beast; Rare,Gargantuan,Bestiary 3 pg. 195
21,Rare,Ravener,Dragon; Fire; Rare; Undead,Gargantuan,Bestiary 2 pg. 2242.0
21,Common,Candlaron's Echo,Ghost; Incorporeal; Spirit,Medium,Pathfinder #150: Broken Promises pg. 56
21,Unique,Grim Reaper,Undead; Unique,Medium,Bestiary pg. 196
21,Unique,The Wriggling Man,Aberration; Swarm; Unique,Medium,Kingmaker Adventure Path pg. 466
21,Unique,Chancellor Kemnebi,Undead; Unique; Vampire,Medium,Pathfinder #186: Ghost King's Rage pg. 88
21,Unique,Iffdahsil,Aberration; Undead; Unique,Gargantuan,Pathfinder #155: Lord of the Black Sands pg. 81
21,Rare,Umbraex,Cold; Darvakka; Rare; Shadow; Undead,Gargantuan,Pathfinder #185: A Taste of Ashes pg. 83
21,Unique,Benthic Reaver,Cold; Undead; Unique,Gargantuan,Impossible Lands pg. 324
22,Rare,Rhevanna,Fiend; Rare,Large,Pathfinder #162: Ruins of the Radiant Siege pg. 83
22,Unique,Dragonshard Guardian,Construct; Unique,Large,Pathfinder #150: Broken Promises pg. 79
22,Unique,Sarvel Ever-Hunger,Fiend; Humanoid; Unique; Xulgath,Large,Pathfinder #156: The Apocalypse Prophet pg. 90
22,Rare,Risen Fetch,Fey; Plant; Rare,Large,Kingmaker Adventure Path pg. 613
22,Unique,Lesser Manifestation Of Dahak,Dragon; Fire; Unique,Gargantuan,Pathfinder #150: Broken Promises pg. 16
22,Rare,Thanatotic Titan,Humanoid; Rare; Titan,Gargantuan,"Bestiary 3 pg. 268, Pathfinder #156: The Apocalypse Prophet pg. 83"
22,Unique,Syndara The Sculptor,Aeon; Monitor; Unique,Medium,Pathfinder #168: King of the Mountain pg. 90
23,Rare,Danava Titan,Humanoid; Rare; Titan; Water,Gargantuan,Bestiary 3 pg. 269
23,Unique,Nyrissa,Fey; Nymph; Unique,Medium,Kingmaker Adventure Path pg. 602
23,Rare,Jabberwock,Dragon; Rare; Tane,Huge,Bestiary 2 pg. 1502.0
23,Rare,Solar,Angel; Celestial; Rare,Large,Bestiary 2 pg. 162.0
23,Unique,Mengkare,Dragon; Fire; Unique,Gargantuan,Pathfinder #150: Broken Promises pg. 90
23,Rare,Elder Wyrmwraith,Dragon; Incorporeal; Rare; Undead; Wraith,Gargantuan,"Bestiary 3 pg. 297, Pathfinder #150: Broken Promises pg. 85"
24,Unique,Avatar of the Lantern King,Fey; Fire; Unique,Gargantuan,Kingmaker Adventure Path pg. 600
24,Unique,Fafnheir,Dragon; Unique,Gargantuan,Monsters of Myth pg. 28
24,Rare,Hekatonkheires Titan,Aberration; Rare; Titan,Gargantuan,Bestiary 3 pg. 270
24,Rare,Green Man,Leshy; Plant; Rare,Medium,Bestiary 3 pg. 118
24,Unique,Spinel Leviathan Syndara,Aeon; Monitor; Unique,Gargantuan,Pathfinder #168: King of the Mountain pg. 58
24,Unique,Manifestation Of Dahak,Acid; Cold; Dragon; Electricity; Fire; Poison; Unique,Gargantuan,Pathfinder #150: Broken Promises pg. 63
25,Unique,Tarrasque,Beast; Unique,Gargantuan,Pathfinder #150: Broken Promises pg. 80
25,Unique,Dimari-Diji,Plant; Unique,Gargantuan,Pathfinder #172: Secrets of the Temple City pg. 86
25,Unique,Treerazer,Amphibious; Demon; Fiend; Unique,Huge,Bestiary pg. 312
